pos	chr	cM
100000	8	0.0532833456455009
200000	8	0.0981686177787442
400000	8	0.142520417592035
500000	8	0.233049724339146
600000	8	0.334123174211226
700000	8	0.4402823603567
800000	8	0.534391817088587
900000	8	0.951380879816372
1000000	8	1.14397701016131
1100000	8	1.33345217008577
1200000	8	1.45263636187568
1300000	8	1.55019498715494
1400000	8	1.62057691912338
1500000	8	1.69663553367751
1600000	8	1.77231127919412
1700000	8	1.8584933482419
1800000	8	1.92961326393407
1900000	8	2.01647763977573
2000000	8	2.09743258675419
2100000	8	2.18186584762814
2200000	8	2.27449127190194
2300000	8	2.35949303682685
2400000	8	2.42386874233323
2500000	8	2.48221010573014
2600000	8	2.54937401512042
2700000	8	2.58676768374423
2800000	8	2.62383316379562
2900000	8	2.75950405775707
3000000	8	2.83115409207603
3100000	8	2.88711154069427
3200000	8	2.94234337080103
3300000	8	3.00539576417322
3400000	8	3.05775753294366
3500000	8	3.12822588067373
3600000	8	3.28206683176322
3700000	8	3.42338358198676
3800000	8	3.55517001678368
3900000	8	3.65643877115119
4000000	8	3.77461317385613
4100000	8	3.8698234641058
4200000	8	3.9003633210453
4300000	8	4.00063378365142
4400000	8	4.19663249370535
4500000	8	4.35613258670748
4600000	8	4.4164393232132
4700000	8	4.61519840827472
4800000	8	4.80135775872328
4900000	8	4.92722960229947
5000000	8	5.07980308129335
5100000	8	5.24436398086512
5300000	8	5.41457848723052
5400000	8	5.66052682233989
5500000	8	5.75218045210613
5600000	8	5.88991384954439
5700000	8	6.03157175398382
5900000	8	6.09331420788645
6000000	8	6.10452866119153
6100000	8	6.25199397898526
6200000	8	6.36820572423955
6300000	8	6.42174641719197
6400000	8	6.52619291153362
6500000	8	6.60908510989956
6600000	8	6.65650950289974
6700000	8	6.71298004923582
6800000	8	6.88850098816973
6900000	8	6.92328772015763
7000000	8	6.95307626643383
7100000	8	6.98986856589207
7300000	8	7.11070549296479
7400000	8	7.15718220466198
7500000	8	7.21011487026814
7600000	8	7.23622635471633
7700000	8	7.26037642516211
7800000	8	7.31691200820815
7900000	8	7.37222605890607
8000000	8	7.4218987104418
8100000	8	7.47901738266781
8200000	8	7.52281870365217
8300000	8	7.71787214265894
8400000	8	7.74965692515232
8500000	8	7.78215876055967
8600000	8	7.80805328110482
8700000	8	7.83196266979397
8800000	8	7.86704031086199
8900000	8	7.93868196746559
9000000	8	7.98083632980993
9200000	8	8.0456222858754
9300000	8	8.37315866450876
9400000	8	8.68724344535366
9500000	8	8.79638716746353
9600000	8	8.86230233093833
9700000	8	8.92182505497963
9800000	8	8.96526495893348
9900000	8	9.01753353091819
10200000	8	9.06387081453382
10300000	8	9.32898681497734
10400000	8	9.46907737838445
10500000	8	9.50669144056263
10600000	8	9.5291556151726
10700000	8	9.54582978402098
10800000	8	9.56733858323616
10900000	8	9.60648848127678
11000000	8	9.64320230980224
11100000	8	9.67365763840075
11200000	8	9.68593039171896
11300000	8	9.68883818597622
11400000	8	9.72689766925755
11500000	8	9.83750891258019
11600000	8	9.84483733036688
11700000	8	9.8469794762248
11800000	8	9.86715241601235
11900000	8	9.8886377406039
12000000	8	9.90932481565832
12400000	8	9.93643146884736
12500000	8	9.95763815627828
12600000	8	9.96835083447848
12700000	8	10.0423267851789
12900000	8	10.0791655114587
13000000	8	10.0959443806269
13100000	8	10.1147675880765
13200000	8	10.2962895069672
13300000	8	10.3265392045126
13400000	8	10.3569058238631
13500000	8	10.3952683085197
13800000	8	10.4298401427624
13900000	8	10.4776053164662
14000000	8	10.5002971403079
14100000	8	10.5789957648321
14300000	8	10.6373667760067
14400000	8	10.6625253353083
14500000	8	10.691202069074
14600000	8	10.715404908405
14700000	8	10.7478494729211
14800000	8	10.7784901967155
14900000	8	10.821752638018
15000000	8	10.8650141144539
15100000	8	10.9512128114482
15200000	8	11.0254819228801
15300000	8	11.0610032075072
15400000	8	11.0855673372036
15500000	8	11.1396716235419
15700000	8	11.1526489913335
15800000	8	11.2153475664269
15900000	8	11.2334853508185
16000000	8	11.2385105098022
16100000	8	11.2492930821453
16200000	8	11.2647983491955
16300000	8	11.2748142589987
16400000	8	11.2990761097072
16500000	8	11.305517956348
16600000	8	11.3263182923377
16700000	8	11.3445832319359
16900000	8	11.3842027547107
17000000	8	11.405218046455
17100000	8	11.4240188620774
17200000	8	11.4584709428379
17300000	8	11.4920841550029
17400000	8	11.5285850159942
17500000	8	11.5678110556519
17600000	8	11.606994142909
17700000	8	11.6477441141526
17800000	8	11.6886859405855
17900000	8	11.7250235669214
18000000	8	11.7663027218853
18100000	8	11.8040892093846
18200000	8	11.8530071445602
18400000	8	11.8955554639241
18500000	8	11.9306735725437
18600000	8	11.9710917204152
18700000	8	12.0280687609537
18800000	8	12.0933001603706
18900000	8	12.1552619706198
19000000	8	12.2269139711157
19100000	8	12.3065437393545
19200000	8	12.4015965432011
19300000	8	12.4674806160342
19400000	8	12.6237676152085
19500000	8	12.7288055213707
19600000	8	12.7963956104242
19700000	8	12.857898033845
19800000	8	12.9179086488202
19900000	8	12.9757471442154
20000000	8	13.0344681091518
20100000	8	13.0972368466644
20200000	8	13.2436433673387
20300000	8	13.3971180045866
20400000	8	13.5256108088746
20500000	8	13.6288541292005
20600000	8	13.7165774198385
20700000	8	13.7990862584076
20800000	8	13.8887298722708
20900000	8	13.9771247774812
21000000	8	14.0588753390057
21100000	8	14.0998387156521
21200000	8	14.1451779729163
21300000	8	14.2685357280401
21400000	8	14.3188459298089
21500000	8	14.4475099913136
21600000	8	14.6411623919575
21700000	8	14.7868274855392
21800000	8	14.8717592245376
21900000	8	14.9811198564994
22000000	8	15.1010147970846
22100000	8	15.1793159401437
22200000	8	15.2870031564088
22300000	8	15.4083952708981
22400000	8	15.5990665060593
22500000	8	15.7982983869891
22600000	8	16.0079051643642
22700000	8	16.2291268755946
22800000	8	16.4432797204289
22900000	8	16.6722128217402
23000000	8	16.7986743957519
23100000	8	16.9147243183675
23200000	8	17.0430467727737
23300000	8	17.2338518972121
23400000	8	17.3786593772504
23500000	8	17.6073128263051
23600000	8	17.8304718214765
23700000	8	18.1062199957879
23800000	8	18.4920220365264
23900000	8	18.7912884060062
24000000	8	19.1398008880416
24100000	8	19.4976002949817
24200000	8	19.8620924895178
24300000	8	20.2283413275894
24400000	8	20.5954942722251
24500000	8	20.8444883138539
24600000	8	21.0362041147263
24700000	8	21.2632458076925
24800000	8	21.5511193514923
24900000	8	21.8456788770223
25000000	8	22.1322958660244
25100000	8	22.529658604778
25200000	8	23.060050197877
25300000	8	23.6799484886323
25400000	8	24.5221186614008
25500000	8	25.3502531112896
25600000	8	26.1813933912278
25700000	8	27.0327360789021
25800000	8	27.8499788174548
25900000	8	28.6907341706731
26000000	8	29.2709641338568
26100000	8	29.6261074218254
26200000	8	29.9680974233561
26300000	8	30.2898341165772
26400000	8	30.617793531584
26500000	8	31.0768294299145
26600000	8	31.8846929668056
26700000	8	32.7053039060442
26800000	8	33.5149313117785
26900000	8	34.3655410699162
27000000	8	35.15785866344
27100000	8	35.9801462383056
27200000	8	36.8078564924523
27300000	8	37.5383847185872
27400000	8	38.254207357311
27500000	8	38.9652361442182
27600000	8	39.6825492787375
27700000	8	40.3950913591967
27800000	8	41.1082799394403
27900000	8	41.8275586692785
28000000	8	42.6014407035445
28100000	8	43.2557221363662
28200000	8	43.9624229853646
28300000	8	44.6982759839739
28400000	8	45.3917777559052
28500000	8	46.1008878631636
28600000	8	46.8108398851244
28700000	8	47.5332006790347
28800000	8	48.2380882207939
28900000	8	48.8493291005987
29000000	8	49.2752014736728
29100000	8	49.7879287878739
29200000	8	50.3107494460808
29300000	8	50.8176435923305
29400000	8	51.332361602443
29500000	8	51.9535347581465
29600000	8	52.6888887645317
29700000	8	53.5706075360948
29800000	8	54.1579767222547
29900000	8	54.5355120457272
30000000	8	55.1870562223968
30100000	8	55.7575156552704
30200000	8	56.3681629876221
30300000	8	56.8653583798702
30400000	8	57.1951045029706
30500000	8	57.4256365084253
30600000	8	57.6835319944071
30700000	8	57.873
