pos	chr	cM
100000	13	0.198040779813219
200000	13	0.333665446217211
300000	13	0.504087113420701
400000	13	0.610768288841039
500000	13	0.694635465292195
600000	13	0.795279400829562
700000	13	0.919959173329235
800000	13	1.04241255264714
900000	13	1.17838390705401
1000000	13	1.3309811127814
1100000	13	1.47894978073297
1200000	13	1.63687147448
1300000	13	1.82958534525667
1400000	13	1.97592692510426
1500000	13	2.1872130555576
1600000	13	2.3987780825986
1700000	13	2.57272097946008
1800000	13	2.80112007581712
1900000	13	3.7904951874096
2000000	13	3.95737916900251
2100000	13	4.12456580688194
2200000	13	4.29573823288653
2300000	13	4.46287529219845
2400000	13	4.62408324102581
2500000	13	4.77174689406561
2600000	13	4.95716678649551
2700000	13	5.15599950985446
2800000	13	5.32812870467746
2900000	13	5.74340529261132
3000000	13	6.38505615473688
3100000	13	6.48500955278243
3200000	13	6.5713837760207
3300000	13	6.67332184762973
3400000	13	6.85224199879549
3500000	13	6.98807580448318
3600000	13	7.10615227672363
3700000	13	7.23100002227148
3800000	13	7.30043426568286
3900000	13	7.47525737471657
4000000	13	7.60761762508119
4100000	13	7.69955062632461
4200000	13	7.8018377449295
4300000	13	7.88736322259616
4400000	13	7.97614816076215
4500000	13	8.06854585555253
4600000	13	8.16102454537707
4700000	13	8.25523048311987
4800000	13	8.33908352461257
4900000	13	8.43544475319653
5000000	13	8.52648776038371
5100000	13	8.62814177332291
5200000	13	8.76066361538083
5300000	13	8.86643059981419
5400000	13	8.96532607782486
5500000	13	9.08774353879327
5600000	13	9.16570228201671
5700000	13	9.22767839279475
5800000	13	9.26952100448563
5900000	13	9.27144691638589
6000000	13	9.28145596780497
6100000	13	9.28612627354644
6200000	13	9.31331343511308
6300000	13	9.33082689391706
6400000	13	9.42359920770201
6500000	13	9.48735340995972
6600000	13	9.56044748272285
6700000	13	9.62655769958641
6800000	13	9.74572430397524
6900000	13	9.93455425246671
7000000	13	10.0215604101481
7100000	13	10.1112784668949
7200000	13	10.2153657986828
7300000	13	10.2724003855956
7400000	13	10.3628558394002
7500000	13	10.4274794218296
7600000	13	10.4952931455443
7700000	13	10.5473059034207
7800000	13	10.6132131045761
7900000	13	10.6827127877644
8000000	13	10.7107635590712
8100000	13	10.8052933428515
8200000	13	10.8791539834073
8300000	13	10.937067657849
8400000	13	10.9856465004325
8600000	13	11.0283882423284
8700000	13	11.0628851352157
8800000	13	11.1229972223264
8900000	13	11.1451040502373
9000000	13	11.1524764186133
9100000	13	12.0283556085899
9200000	13	12.0340927003555
9300000	13	12.0566504358313
9400000	13	12.0651184671493
9500000	13	12.0777039272263
9600000	13	12.3432884542121
9700000	13	12.4116455726033
9800000	13	12.6597131859544
9900000	13	12.9412821022808
10000000	13	12.9523165934229
10100000	13	12.953399569898
10200000	13	12.9685780709737
10300000	13	12.9785639298574
10400000	13	12.9842958025425
10500000	13	12.9899778115461
10600000	13	12.9936646618785
10700000	13	13.0012447127115
10800000	13	13.0163094957389
10900000	13	13.0399159338323
11000000	13	13.0504954188047
11100000	13	13.1054391278263
11200000	13	13.1389419543101
11300000	13	13.1579107422589
11400000	13	13.1979004519323
11500000	13	13.243275956721
11600000	13	13.2770677711832
11800000	13	13.3284410748897
11900000	13	13.3874097685833
12000000	13	13.4602377971948
12100000	13	13.5070643546645
12300000	13	13.579089178833
12400000	13	13.6119109289253
12500000	13	13.6655371508478
12600000	13	13.7146733740127
12700000	13	13.7517305020226
12800000	13	13.7766039986991
12900000	13	13.8312560457266
13000000	13	13.8969144669553
13100000	13	13.9751449968143
13200000	13	14.5391877967853
13300000	13	14.8776135632337
13500000	13	14.9038516938956
13600000	13	14.9524930648088
13700000	13	15.0086776702068
13900000	13	15.0546912821677
