pos	chr	cM
100000	11	0.0483706105970592
200000	11	0.170019636324671
300000	11	0.209881597949865
500000	11	0.293177350379214
600000	11	0.321137952666506
700000	11	0.408631804373353
800000	11	0.481463190061258
900000	11	0.591200258072785
1000000	11	0.670120101331256
1100000	11	0.777763772244716
1200000	11	0.900900253920795
1300000	11	1.14681930559716
1400000	11	1.58249401681754
1500000	11	1.99419689965814
1600000	11	2.04911997914008
1700000	11	2.15001182543637
1800000	11	2.20598150706374
1900000	11	2.25201264067869
2000000	11	2.30599488960413
2100000	11	2.35383567255175
2200000	11	2.44704267030206
2300000	11	2.96602463967863
2400000	11	3.49193781590684
2500000	11	3.8799376605622
2600000	11	3.98222681784044
2700000	11	4.05866186332399
2800000	11	4.0973426514156
2900000	11	4.16961340753911
3000000	11	4.2233099247094
3100000	11	4.24578904340653
3200000	11	4.40664650492894
3300000	11	4.49198541960364
3400000	11	4.54682908014891
3500000	11	4.68947615421821
3600000	11	4.88088316074272
3700000	11	4.92164978250075
3800000	11	4.95713583544496
3900000	11	4.9953830897592
4000000	11	5.03093720819944
4100000	11	5.07863649073648
4200000	11	5.10872904799571
4300000	11	5.14529833155736
4400000	11	5.5218376903435
4500000	11	5.8097913434589
4600000	11	6.04037175071261
4700000	11	6.09618764524585
4800000	11	6.13322103558062
4900000	11	6.20772660768087
5000000	11	6.24579228378793
5100000	11	6.32137940673837
5200000	11	6.41342680604752
5300000	11	6.45198929071107
5400000	11	6.49479696489263
5500000	11	6.55482877241045
5600000	11	6.58028855586794
5700000	11	6.63927496672283
5800000	11	6.68561289363931
5900000	11	6.74945786632282
6000000	11	6.7925187569148
6100000	11	6.82114584076756
6200000	11	6.85230813577836
6300000	11	6.88092555134655
6400000	11	6.9069611076081
6500000	11	6.92787679675557
6600000	11	6.95589953272519
6700000	11	6.98088632250158
6800000	11	7.01715720145023
6900000	11	7.05698857216365
7000000	11	7.08262023489055
7100000	11	7.13421397284469
7200000	11	7.14627770427168
7300000	11	7.16586603380476
7400000	11	7.25504478724618
7500000	11	7.29758001167527
7600000	11	7.60148838572385
7800000	11	7.89999013933988
7900000	11	7.96822638859418
8000000	11	8.00492505769474
8100000	11	8.12601241311891
8200000	11	8.16104378612814
8300000	11	8.16560088236299
8400000	11	8.18065059548048
8500000	11	8.20670513230018
8600000	11	8.24143604553246
8700000	11	8.26091147373872
8800000	11	8.27507458894531
8900000	11	8.29196636722228
9000000	11	8.35183619904306
9100000	11	8.36580794906423
9200000	11	8.39858809018946
9300000	11	8.54183441097388
9400000	11	8.55065667239408
9500000	11	8.57567146603633
9600000	11	8.60002861624189
9800000	11	8.64485710697739
9900000	11	8.66824395224691
10000000	11	8.69084490564851
10100000	11	8.71812887050395
10200000	11	8.7476985425032
10300000	11	8.82062860384465
10400000	11	8.84898214121831
10600000	11	8.88073806892999
10700000	11	8.89013106763164
10800000	11	8.91657363264657
10900000	11	8.9483183065755
11000000	11	8.96262979095846
11100000	11	8.9759994097146
11200000	11	9.06916449782481
11300000	11	9.08438846086565
11400000	11	9.09719658287983
11500000	11	9.11593761323148
11600000	11	9.16734059311548
11700000	11	9.18964954324361
11800000	11	9.24682187971777
11900000	11	9.45648997737408
12000000	11	9.52154418911332
12100000	11	9.64399788648156
12200000	11	9.65804267579506
12300000	11	9.68711937186735
12400000	11	9.70343110478836
12500000	11	9.72411824803094
12600000	11	9.75716323348632
12700000	11	9.78171946697462
12800000	11	9.80503160459203
12900000	11	9.82051127311096
13000000	11	9.8377014953322
13100000	11	9.85041820958008
13200000	11	9.8645682743626
13300000	11	9.87888969535059
13400000	11	9.89328221937058
13500000	11	9.90782057304047
13600000	11	9.92163518105199
13700000	11	9.93222372228869
13800000	11	9.96029369847554
13900000	11	9.98241321995853
14000000	11	9.99724145140356
14100000	11	10.0290772777954
14200000	11	10.0578903956266
14300000	11	10.0675194902278
14400000	11	10.0837690622425
14500000	11	10.094104462792
14600000	11	10.11536620121
14800000	11	10.1336455139883
14900000	11	10.152821251617
15000000	11	10.1727611041159
15100000	11	10.1932427168264
15200000	11	10.2375672064915
15300000	11	10.272474483528
15400000	11	10.3065620011819
15500000	11	10.3371087668208
15600000	11	10.3547066751051
15700000	11	10.3748670805126
15800000	11	10.4130672592831
15900000	11	10.464348988483
16000000	11	10.4998861678821
16100000	11	10.5234392697287
16200000	11	10.5464983120788
16300000	11	10.5944870584329
16400000	11	10.651725648995
16500000	11	10.678238410953
16600000	11	10.7139132401471
16700000	11	10.7406203704641
16800000	11	10.7674435346828
16900000	11	10.7945343187457
17000000	11	10.8209704491085
17100000	11	10.8762770764498
17200000	11	10.9285684902873
17300000	11	11.02943854153
17400000	11	11.0909417419508
17500000	11	11.1670702136041
17600000	11	11.2372771280511
17700000	11	11.2678382158718
17800000	11	11.3069919576834
17900000	11	11.3407176773215
18000000	11	11.3827899380338
18100000	11	11.431522759905
18200000	11	11.4570506177465
18300000	11	11.5566833363475
18400000	11	11.5941177250294
18500000	11	11.63460556526
18600000	11	11.7015912009897
18700000	11	11.7757107160073
18800000	11	11.8428219778502
18900000	11	11.8759260521735
19000000	11	11.9127494746809
19100000	11	11.9590428719486
19200000	11	12.0927184749079
19300000	11	12.2084352777959
19400000	11	12.246921722443
19500000	11	12.2849944626425
19600000	11	12.3698472202571
19700000	11	12.467129195916
19800000	11	12.5624859197947
19900000	11	12.6369848827016
20000000	11	12.7299360128898
20100000	11	12.8343838818126
20200000	11	12.9426858695533
20300000	11	13.0717114348717
20400000	11	13.2252451845807
20500000	11	13.6302921204085
20600000	11	14.0164540412354
20700000	11	14.2055958396273
20800000	11	14.3247175105836
20900000	11	14.4680637414776
21000000	11	14.617284256258
21100000	11	14.7544872086464
21200000	11	14.900757592471
21300000	11	15.0385123465127
21400000	11	15.1846420539238
21500000	11	15.3359862583004
21600000	11	15.5015516649237
21700000	11	15.6425067523806
21800000	11	15.803171008546
21900000	11	15.9777816109296
22000000	11	16.1511070331992
22100000	11	16.2842929011423
22200000	11	16.4162587747463
22300000	11	16.547042392017
22400000	11	16.6781623783762
22500000	11	16.8104585254214
22600000	11	16.9486363630895
22700000	11	17.1088986768172
22800000	11	17.2579694799092
22900000	11	17.4120607165999
23000000	11	17.5606940046379
23100000	11	17.7135698759024
23200000	11	17.8017162937426
23300000	11	17.9691016910938
23400000	11	18.2837121296579
23500000	11	18.605206076668
23600000	11	18.7868500906638
23700000	11	19.0764195624435
23800000	11	19.3315617836072
23900000	11	19.5941682184565
24000000	11	20.0870855961346
24100000	11	21.0050208896922
24200000	11	21.3387265834642
24300000	11	21.502256476655
24400000	11	21.9081718320676
24500000	11	22.3084466209311
24600000	11	22.7261374199027
24700000	11	23.1367648222761
24800000	11	23.5576234007567
24900000	11	23.9016567936372
25000000	11	24.3483122807061
25100000	11	25.0078368893832
25200000	11	25.6731739437388
25300000	11	26.3176371790459
25400000	11	26.9819977438679
25500000	11	27.6309026541521
25600000	11	28.2813337249462
25700000	11	28.9443972151635
25800000	11	29.5953852544943
25900000	11	30.2414931246413
26000000	11	30.8959509766489
26100000	11	31.5494168921507
26200000	11	32.2024875033817
26300000	11	32.8566864472819
26400000	11	33.5095008757409
26500000	11	34.1661896183663
26600000	11	34.824199028971
26700000	11	35.4878881016193
26800000	11	36.1377954928297
26900000	11	36.7964457895796
27000000	11	37.452676864633
27100000	11	37.7442855009352
27200000	11	38.1330433462676
27300000	11	38.683378757069
27400000	11	39.2466540690322
27500000	11	39.8158865100483
27600000	11	40.3755026055341
27700000	11	40.8202316748117
27800000	11	41.27984266685
27900000	11	42.1397197620491
