pos	chr	cM
100000	6	0.893814744539307
200000	6	1.27613269296267
300000	6	1.43112042981087
400000	6	1.94145271605801
500000	6	2.68069320519907
600000	6	3.38675665247953
700000	6	4.10554303027995
800000	6	4.41210336070354
900000	6	4.86711890913539
1000000	6	5.19320032705637
1100000	6	5.52875151345852
1200000	6	5.87668779173197
1300000	6	6.22728723430292
1400000	6	6.58827523844411
1500000	6	6.93670878409527
1600000	6	7.27810316710307
1700000	6	7.61634244888017
1800000	6	7.89765277445261
1900000	6	8.14922241295566
2000000	6	8.42700378564017
2100000	6	8.66020076279538
2200000	6	8.8899603941632
2300000	6	9.11242632142726
2400000	6	9.3508231202773
2500000	6	9.60935947827435
2600000	6	10.2396736983468
2700000	6	10.9096432168569
2800000	6	11.5663390488114
2900000	6	12.202946342226
3000000	6	12.6281075779629
3100000	6	13.0385724649515
3200000	6	13.5520717110932
3300000	6	14.0984953454543
3400000	6	14.9261900880355
3500000	6	15.7086983457628
3600000	6	16.5756780868923
3700000	6	17.4022386746294
3800000	6	17.7182228437495
3900000	6	18.0352982778327
4000000	6	18.4280153172305
4100000	6	18.8546844663008
4200000	6	19.2815455463392
4300000	6	19.7069631967214
4400000	6	20.1343032376868
4500000	6	20.5663841737186
4600000	6	20.9932179368488
4700000	6	21.4186104148558
4800000	6	21.8469243416393
4900000	6	22.2707341865869
5000000	6	22.7035274296859
5100000	6	23.132545071105
5200000	6	23.5526992299362
5300000	6	23.9810570434057
5400000	6	24.418178016936
5500000	6	24.8584410169375
5600000	6	25.2730390263256
5700000	6	25.6954747733668
5800000	6	26.1175576569571
5900000	6	26.5433826819471
6000000	6	26.9725319901267
6100000	6	27.4061339044209
6200000	6	27.8284392983216
6300000	6	28.2575183319031
6400000	6	28.6986507388431
6500000	6	29.118683799417
6600000	6	29.8221823173669
6900000	6	30.632379857642
7000000	6	30.9663527707646
7100000	6	31.2841476105354
7200000	6	31.6185878089051
7300000	6	31.9347137048882
7400000	6	32.2610233439431
7500000	6	32.5538145109515
7600000	6	32.8568888725411
7700000	6	33.1443101303591
7800000	6	33.4257227382202
7900000	6	33.7050576649126
8000000	6	33.9804831991862
8100000	6	34.1955231562516
8200000	6	34.2933448535454
8300000	6	34.6048234574073
8400000	6	34.947614618181
8500000	6	35.3328375608898
8600000	6	35.6945496923332
8700000	6	36.0661050627541
8800000	6	36.4372963462539
8900000	6	36.7434377583216
9000000	6	37.1998916147547
9100000	6	37.356200351061
9200000	6	37.6479724799813
9300000	6	37.7952664154772
9400000	6	37.9835593391176
9500000	6	38.3319377266883
9600000	6	38.645423969705
9700000	6	38.8059436024515
9800000	6	38.9619285275476
9900000	6	39.2451672648624
10000000	6	39.5175736717179
10100000	6	39.6984684424254
10200000	6	39.7966046301361
10300000	6	40.1829317063475
10400000	6	40.4874592233421
10500000	6	40.5510624170948
10600000	6	40.6047096301089
10700000	6	40.6552403421483
10800000	6	40.7812655332684
10900000	6	40.9588093493493
11000000	6	41.3251557463022
11100000	6	41.6963634030785
11200000	6	41.7666353038588
11300000	6	41.8265226298428
11400000	6	41.866723912878
11500000	6	41.9052715819012
11600000	6	41.9585840781672
11700000	6	42.01865245561
11800000	6	42.1236065409061
11900000	6	42.2700371744066
12000000	6	42.3279506502841
12100000	6	42.3861259750318
12200000	6	42.4468386392896
12300000	6	42.4896641105676
12400000	6	42.6210418450414
12500000	6	42.6884336070965
12600000	6	42.8006901716887
12700000	6	42.8563518866541
12800000	6	42.8864155868638
12900000	6	42.9177849801037
13000000	6	42.9495611231469
13100000	6	43.0145940298998
13200000	6	43.0426819241514
13300000	6	43.0930405611173
13400000	6	43.1194381370752
13500000	6	43.1657807732908
13600000	6	43.2240301210174
13700000	6	43.3764051279113
13800000	6	43.401914327805
13900000	6	43.5226141051388
14000000	6	43.6295935578196
14100000	6	43.6711950281792
14200000	6	43.7732148558136
14300000	6	43.85363552312
14400000	6	43.9608839762428
14500000	6	44.0717808163388
14600000	6	44.2811950024306
14700000	6	44.3028786992786
14800000	6	44.3953850829931
14900000	6	44.4161423659903
15000000	6	44.4222224575995
15100000	6	44.4387779134862
15200000	6	44.4463845825811
15300000	6	44.4537078570454
15400000	6	44.4623813246357
15500000	6	44.4704874534541
15600000	6	44.4850174316965
15900000	6	44.4924404995086
16000000	6	44.5007548314723
16100000	6	44.5069015538612
16200000	6	44.5528552774227
16300000	6	44.5553208609233
16400000	6	44.5603597310326
16500000	6	44.6108057891428
17000000	6	44.6235783148263
17100000	6	44.8966432949951
17200000	6	44.9805266808751
17300000	6	44.9845465600388
17600000	6	45.3063262733824
17700000	6	45.4888341288051
17900000	6	45.5208834631616
18300000	6	45.5278503645226
18400000	6	45.5340822241063
18500000	6	45.5349816783034
18600000	6	45.5359502166968
18700000	6	45.5425405115853
18900000	6	45.5453961322319
19000000	6	45.5644124685487
19100000	6	45.617865973482
19200000	6	45.618711946841
19300000	6	45.7453239277837
19400000	6	45.7497768518302
19500000	6	45.75345396775
19600000	6	45.7626630919502
19700000	6	45.7657839656635
19800000	6	45.7993942175171
19900000	6	45.8363262623906
20000000	6	45.8521225891826
20100000	6	45.8583892281405
20200000	6	45.8664574773564
20300000	6	45.8822374541079
20400000	6	45.8929556758994
20600000	6	45.9074493116948
20700000	6	45.9118695035992
20800000	6	45.9217245133233
20900000	6	45.9422903887226
21000000	6	45.9964024049692
21100000	6	46.0088303937591
21200000	6	46.0238534847024
21300000	6	46.0439991608573
21400000	6	46.0524913988083
21500000	6	46.0644465923855
21600000	6	46.1079667837045
21700000	6	46.147147993641
21800000	6	46.2145142650538
21900000	6	46.2667906461703
22000000	6	46.3079627614908
22100000	6	46.3673409737215
22200000	6	46.4568527222909
22300000	6	46.5869571495699
22400000	6	46.6267354983185
22500000	6	46.6588154836247
22600000	6	46.6916780396485
22700000	6	46.7242252473081
22800000	6	46.7667337247056
22900000	6	46.8067858832047
23000000	6	46.8405213803961
23100000	6	46.8739179085263
23200000	6	46.9111808918285
23300000	6	46.9696657865313
23400000	6	47.0224602187991
23500000	6	47.1107892299176
23600000	6	47.1457526611795
23700000	6	47.265497916834
