pos	chr	cM
100000	17	0.0553349050596114
200000	17	0.27653105269262
300000	17	0.355845265732026
400000	17	0.393054016807395
500000	17	0.493699140387615
600000	17	0.600017107453859
700000	17	0.687451755191431
800000	17	0.771114096925595
900000	17	0.877938175830213
1000000	17	0.996914703620097
1100000	17	1.12031138805686
1200000	17	1.2499034493039
1300000	17	1.37507984936584
1400000	17	1.50448485613542
1500000	17	1.61902119015211
1600000	17	1.74169519431311
1700000	17	1.92509233057399
1800000	17	2.07747320472382
1900000	17	2.1643582483132
2000000	17	2.26539980760708
2100000	17	2.34910148140151
2200000	17	2.43215923694631
2300000	17	2.54371171727083
2400000	17	2.60834609663383
2500000	17	2.7134623399733
2600000	17	2.80537806342096
2700000	17	2.90861483655413
2800000	17	3.00086596390575
2900000	17	3.112369658373
3000000	17	3.20863785335964
3100000	17	3.27909761401597
3200000	17	3.39486569599506
3300000	17	3.49795988837929
3400000	17	3.58425728499825
3500000	17	3.65033185777135
3600000	17	3.72526527406005
3700000	17	3.77397029793114
3800000	17	3.83701587448347
3900000	17	3.8969610310571
4000000	17	3.97250547869167
4100000	17	4.0210411104471
4200000	17	4.10033662034242
4300000	17	4.21493785727935
4400000	17	4.28320128578705
4500000	17	4.36856208024506
4600000	17	4.51905306691486
4700000	17	4.62317804022138
4800000	17	4.76247536649086
4900000	17	4.82821317937485
5000000	17	4.8949691937147
5100000	17	4.96527538560154
5200000	17	5.01613387824046
5300000	17	5.0513779074042
5400000	17	5.10502463384706
5500000	17	5.14346908226079
5600000	17	5.18127512991478
5700000	17	5.21478315933643
5800000	17	5.26881177254392
5900000	17	5.36126263883324
6000000	17	5.47210983314784
6100000	17	5.51471329193477
6200000	17	5.5653747237159
6300000	17	5.61408474387356
6500000	17	5.64951407702765
6600000	17	5.69183822568978
6700000	17	5.78159549117123
6800000	17	5.8430156692624
6900000	17	5.86525444585903
7000000	17	5.89683965393763
7100000	17	5.92030612146886
7200000	17	5.94842281944536
7400000	17	5.99564141003763
7500000	17	6.02722866638108
7600000	17	6.15115331332499
7700000	17	6.41910610606409
7800000	17	6.4639328713947
7900000	17	6.47496445897189
8000000	17	6.54163294216326
8100000	17	6.57730361682439
8200000	17	6.59559900129884
8300000	17	6.66570141789406
8400000	17	6.80052642938007
8500000	17	6.82777699788116
8600000	17	6.84778707123875
8700000	17	6.93591533435842
8800000	17	6.95625979579403
8900000	17	6.97337870784254
9000000	17	6.99233439232911
9100000	17	7.00687111275645
9300000	17	7.03808745957586
9400000	17	7.06046654899659
9500000	17	7.09169051517517
9600000	17	7.16671052911274
9700000	17	7.26330222494202
9800000	17	7.29349868058491
10000000	17	7.3287849242649
10100000	17	7.36293251521092
10200000	17	7.4062088038591
10300000	17	7.44591667306527
10400000	17	7.47599083354129
10500000	17	7.50696991005786
10600000	17	7.53551886375877
10700000	17	7.58136485028446
10800000	17	7.6475867388638
10900000	17	7.66023361877035
11000000	17	7.68759093176586
11100000	17	7.71630743576107
11200000	17	7.7412478345579
11300000	17	7.76571498457131
11400000	17	7.90900906778974
11500000	17	7.96591931275431
11600000	17	7.98091133378684
11700000	17	8.02831779909284
11800000	17	8.12289004488889
11900000	17	8.25625176211686
12000000	17	8.30256932431823
12100000	17	8.34337705356492
12200000	17	8.36449742121888
12300000	17	8.39225525870505
12400000	17	8.56070676125119
12500000	17	8.6591188156377
12600000	17	8.73199957683312
12700000	17	8.76723249238248
12800000	17	8.80249501905902
12900000	17	8.85980963134586
13000000	17	8.90441530235716
13100000	17	8.94291592170794
13200000	17	9.01105049197729
