pos	chr	cM
100000	21	0.0117348860394698
200000	21	0.0168609058604195
300000	21	0.0285030347391545
400000	21	0.0505449179105975
500000	21	0.0562165250227985
600000	21	0.16343638238304
700000	21	0.217537555041573
800000	21	0.264007987830952
900000	21	0.301483795174734
1000000	21	0.340191911253838
1100000	21	0.376652097931034
1200000	21	0.414410076962875
1300000	21	0.453872429490778
1400000	21	0.521895940720732
1500000	21	0.563918125104419
1600000	21	0.610441595242382
1700000	21	0.688393902708898
1800000	21	0.810848528574545
1900000	21	0.905535350321897
2000000	21	0.950800175106244
2100000	21	1.03880052287878
2200000	21	1.14384884480084
2300000	21	1.20217510119687
2400000	21	1.26417279415495
2500000	21	1.31881134144943
2600000	21	1.35022002661903
2700000	21	1.3954353378097
2800000	21	1.43903821829386
2900000	21	1.47187613316136
3000000	21	1.51017960579858
3100000	21	1.53776090264762
3200000	21	1.57398598573288
3300000	21	1.60012794167235
3400000	21	1.62264726272106
3500000	21	1.65149019948877
3600000	21	1.68690880401116
3700000	21	1.72916043275465
3800000	21	1.75473352326736
3900000	21	1.77495167701725
4000000	21	1.79425078360734
4100000	21	1.82438010976128
4200000	21	1.85681071336259
4300000	21	1.91738092366448
4400000	21	1.95648968800508
4500000	21	1.99730389201785
4600000	21	2.02649636038764
4700000	21	2.06097248201112
4800000	21	2.09693261653078
5000000	21	2.12975975204656
5100000	21	2.15464187522524
5200000	21	2.18243905572677
5300000	21	2.21893008238728
5400000	21	2.2501903161769
5500000	21	2.28443962460239
5600000	21	2.30395260504469
5700000	21	2.33156237086425
5800000	21	2.35316281031425
5900000	21	2.39246210803243
6000000	21	2.42635748893319
6100000	21	2.45985810454887
6300000	21	2.48595786112568
6400000	21	2.53518937844839
6500000	21	2.54495298066086
6600000	21	2.56202361896195
6700000	21	2.62569834541184
6800000	21	2.63802170112933
6900000	21	2.65816105133944
7000000	21	2.68431058136901
7100000	21	2.74487589336261
7200000	21	2.78555441311124
7300000	21	2.79673066110868
7400000	21	2.80632745672743
7500000	21	2.82166165654521
7600000	21	2.8442377399545
7700000	21	2.91583351932157
7800000	21	2.93189697454768
