pos	chr	cM
100000	2	0.822875349069235
200000	2	1.65555932380412
300000	2	2.00695026206398
400000	2	2.12798920600436
500000	2	2.2567984837192
600000	2	2.46410165971236
700000	2	2.78339137843201
800000	2	3.14006752498418
900000	2	3.47302560881817
1000000	2	3.8275651510652
1100000	2	4.14296304105731
1200000	2	4.42323666785198
1300000	2	4.71328084895455
1400000	2	5.03256394505457
1500000	2	5.4635331292138
1600000	2	5.72663526534807
1700000	2	6.07388139184392
1800000	2	6.4321798311684
1900000	2	6.77058727256786
2000000	2	7.11895504249337
2100000	2	7.49387788469876
2200000	2	7.83672714576486
2300000	2	8.16102696468333
2400000	2	8.50491031834664
2500000	2	8.62957048392493
2600000	2	8.74710206897263
2700000	2	9.13129553002347
2800000	2	9.60281158631213
2900000	2	10.1502269141192
3000000	2	10.5513583436506
3100000	2	11.0261539795167
3200000	2	11.5025626857462
3300000	2	11.9831409486747
3400000	2	12.4543763805923
3500000	2	12.9109035345128
3600000	2	13.5370069871611
3700000	2	14.2325990275857
3800000	2	14.928246555711
3900000	2	15.649271585778
4000000	2	16.2213452925658
4100000	2	16.8843785309686
4200000	2	17.5682994266532
4300000	2	18.2317264910327
4400000	2	18.9136077983753
4500000	2	19.567176059295
4600000	2	20.235550865793
4700000	2	20.6559575095823
4800000	2	20.7895395270461
4900000	2	20.9425711000617
5000000	2	21.183220187254
5100000	2	21.5060665791677
5200000	2	21.7247320423775
5300000	2	21.8566035780555
5400000	2	22.1817261199346
5500000	2	22.5379478589674
5600000	2	23.0004923298224
5700000	2	23.829375636368
5800000	2	24.6616126303866
5900000	2	25.4797490571192
6000000	2	26.3057569573094
6100000	2	27.0882512263906
6200000	2	27.5015350318125
6300000	2	27.9282404302103
6400000	2	28.3581708912445
6500000	2	28.6879455478439
6600000	2	29.0468844326735
6700000	2	29.3882501128532
6800000	2	29.7374329616602
6900000	2	30.0941955294253
7000000	2	30.4422531429533
7100000	2	30.7921086408263
7200000	2	31.1421314026686
7300000	2	31.5071165311853
7400000	2	31.8364936834818
7500000	2	32.1848994018736
7600000	2	32.5300137934237
7700000	2	32.8873180259277
7800000	2	33.230582186403
7900000	2	33.481289205757
8000000	2	33.7921788088862
8100000	2	34.071365400327
8200000	2	34.2584499015126
8300000	2	34.4500119650981
8400000	2	34.6661516826339
8500000	2	34.8898387773698
8600000	2	35.1193701757013
8700000	2	35.3506876685766
8800000	2	35.5797588739872
8900000	2	35.8142815923151
9000000	2	36.0575784805216
9100000	2	36.2911694865208
9200000	2	36.5140804066783
9300000	2	36.7278166834894
9400000	2	36.8820364171292
9500000	2	37.3535567107184
9600000	2	37.5922175503995
9700000	2	37.8335703813894
9800000	2	38.0883828090494
9900000	2	38.3436181241919
10000000	2	38.6319692804753
10100000	2	38.8084819484762
10200000	2	38.9289755488415
10300000	2	39.1273485198364
10400000	2	39.3878484536243
10500000	2	39.6571699557733
10600000	2	40.1072487628079
10700000	2	40.5548655986573
10800000	2	40.9308378407505
10900000	2	41.0870183765428
11000000	2	41.2396730201709
11100000	2	41.5659257274008
11200000	2	41.9255226016892
11300000	2	42.2903742825645
11400000	2	42.3721517083169
11500000	2	42.5504083750153
11600000	2	42.6307310417903
11700000	2	42.7251743422368
11800000	2	43.0028168553019
11900000	2	43.1113602215198
12000000	2	43.1797305882697
12100000	2	43.2983038974305
12200000	2	43.4436157851777
12300000	2	43.6602458538526
12400000	2	43.9730546418442
12500000	2	44.1057810562774
12600000	2	44.4371655057304
12700000	2	44.6702148540696
12800000	2	45.0732227295891
12900000	2	45.2936619686045
13000000	2	45.4483923388948
13100000	2	45.5608096062891
13200000	2	45.6711553190179
13300000	2	45.7839568568912
13400000	2	45.9057013741625
13500000	2	46.0305719723537
13600000	2	46.1545871530952
13700000	2	46.2869143310744
13800000	2	46.4030163174362
13900000	2	46.5195928991278
14000000	2	46.6008489357677
14100000	2	46.678954783586
14200000	2	46.7603746197654
14300000	2	46.8424156663514
14400000	2	46.8928851667469
14500000	2	46.9429562555983
14600000	2	46.9893293531393
14700000	2	47.0333997146399
14800000	2	47.0741313152944
14900000	2	47.1134186491101
15000000	2	47.1455020370783
15100000	2	47.1938511736564
15200000	2	47.296654889051
15300000	2	47.3393119799144
15400000	2	47.3881809122248
15500000	2	47.4394874227512
15600000	2	47.4823174358212
15700000	2	47.5213308344651
15800000	2	47.5606610644203
15900000	2	47.588803864954
16000000	2	47.6595538717236
16100000	2	47.7037212537153
16200000	2	47.7590504887789
