pos	chr	cM
100000	9	0.481584446117751
200000	9	1.13313760587146
300000	9	1.23282513102893
400000	9	1.39388879131121
500000	9	1.93639082842287
600000	9	2.1120178966574
700000	9	2.18928258136477
800000	9	2.35095070519442
900000	9	2.51597515443336
1000000	9	2.69033451300531
1100000	9	2.87541460895645
1200000	9	3.05809987959169
1300000	9	3.22691617535661
1400000	9	3.41471127379984
1500000	9	3.59252959037773
1600000	9	3.78480790687342
1700000	9	3.98198522631628
1800000	9	4.15212895521985
1900000	9	4.333453226467
2000000	9	4.51418181711017
2100000	9	4.80176989157918
2200000	9	5.0142183400858
2300000	9	5.20094041426164
2400000	9	5.35016589391723
2500000	9	5.5188745294548
2600000	9	5.69968467255231
2700000	9	5.87500676826183
2800000	9	6.05523129386842
2900000	9	6.23320205516541
3000000	9	6.4139350215184
3100000	9	6.58369555325085
3200000	9	6.8171869784816
3300000	9	6.97818770759799
3400000	9	7.17357055745594
3500000	9	7.36638123830758
3600000	9	7.58520100671974
3700000	9	7.85202460933006
3800000	9	8.13091989321188
3900000	9	8.45776097228651
4000000	9	8.63649021874148
4100000	9	8.8698169999068
4200000	9	9.04510338024285
4300000	9	9.13322269642484
4400000	9	9.22429892227695
4500000	9	9.32919964694836
4600000	9	9.43299753911099
4700000	9	10.0498336245034
4800000	9	10.6023485081934
4900000	9	10.8088899094619
5000000	9	10.9338099976926
5100000	9	11.0547495470337
5200000	9	11.2515315577334
5300000	9	11.3596886366906
5400000	9	11.48455091127
5500000	9	11.5420914297626
5600000	9	11.6029896864919
5700000	9	11.6905095822261
5800000	9	11.8084525237475
5900000	9	11.9032313626534
6000000	9	12.2005922706442
6100000	9	12.4107919705186
6200000	9	12.5471294280226
6300000	9	13.5185541480729
6400000	9	14.023882427673
6500000	9	14.0984254434904
6600000	9	14.4511254223442
6700000	9	14.5019449376262
6800000	9	14.663927473064
6900000	9	14.7362793245624
7000000	9	14.932630510718
7100000	9	15.0213300869912
7200000	9	15.0877276375932
7300000	9	15.1739075238463
7400000	9	15.2740267491821
7500000	9	15.3559358530026
7600000	9	15.4438111297577
7700000	9	15.7275939829515
7800000	9	16.2826852678015
7900000	9	16.3555889252654
8000000	9	16.4450997317011
8100000	9	16.4813696889805
8200000	9	16.4978243169434
8300000	9	16.7068016608327
8400000	9	16.7133016128256
8500000	9	16.7229918059128
8600000	9	16.737723454804
8700000	9	16.9485552678509
8800000	9	17.0449669285577
8900000	9	17.0863331879567
9000000	9	17.1154550064652
9100000	9	17.2488042983081
9200000	9	17.2610962596956
9300000	9	17.3330202453136
9400000	9	17.3419928491783
9500000	9	17.4163458021099
9600000	9	17.4714024961919
9700000	9	17.4980519650582
9800000	9	17.6010218749299
9900000	9	17.693170587036
10100000	9	17.8069156789968
10200000	9	17.9412287772072
10300000	9	18.0363247046633
10400000	9	18.1267203409376
10500000	9	18.2217631856511
10600000	9	18.3157681554491
10700000	9	18.4043536679514
10800000	9	18.5007192385668
10900000	9	18.5893390694357
11000000	9	18.7485563448246
11100000	9	18.8038250206546
11200000	9	18.8551675547262
11300000	9	18.8897441121884
11400000	9	18.9348257470794
11500000	9	18.9666554106614
11600000	9	19.0486698019891
11700000	9	19.2505154964988
11800000	9	19.2706615984928
11900000	9	19.3772377299416
12000000	9	19.4462999272748
12100000	9	19.5319196114589
12200000	9	19.5497429875629
12300000	9	19.5984616360717
12400000	9	19.6388501159884
12500000	9	19.6481245671892
12600000	9	20.2151257849787
12700000	9	20.8254450441393
12800000	9	20.860334498311
12900000	9	20.8836949692689
13000000	9	20.9037132740281
13100000	9	20.9248378985982
13200000	9	20.9452786233606
13300000	9	20.9882588377616
13400000	9	21.0153866107701
13500000	9	21.0464984166502
13600000	9	21.081496064258
13700000	9	21.105612023155
13800000	9	21.1534137312943
13900000	9	21.1897895938998
14000000	9	21.291459873658
14100000	9	21.4044633776688
14200000	9	21.4938378105301
14300000	9	21.5524251323128
14400000	9	21.767154378693
14500000	9	21.8968978360331
14600000	9	21.9893330469163
