pos	chr	cM
100000	14	0.280930723173617
200000	14	0.384481417480929
300000	14	0.511603966298023
400000	14	0.622783942560159
500000	14	0.733369330259335
600000	14	1.01360039621613
700000	14	1.30133687229129
800000	14	1.60347578092041
900000	14	1.91962153084402
1000000	14	2.19899481600852
1100000	14	2.54652677298189
1200000	14	3.05721215296867
1300000	14	3.53192787432717
1400000	14	3.92275013631103
1500000	14	4.41066063041669
1600000	14	4.94005929843121
1700000	14	5.48284221260158
1800000	14	6.01616113923765
1900000	14	6.55633585753382
2000000	14	7.08412963864634
2100000	14	7.62682359630421
2200000	14	8.16349085912518
2300000	14	8.68138210990547
2400000	14	9.21474293469149
2500000	14	9.75441098660018
2600000	14	10.2887953670446
2700000	14	10.8278503377424
2800000	14	11.3539773660374
2900000	14	11.907085466804
3000000	14	12.4299840097882
3100000	14	12.962257847868
3200000	14	13.5068811623114
3300000	14	14.0311455833644
3400000	14	14.5729046266696
3500000	14	15.1064836183332
3600000	14	15.5074450887072
3700000	14	15.8424530488136
3800000	14	16.1863113371048
3900000	14	16.5259234028255
4000000	14	16.8745983808883
4100000	14	17.2024623612937
4200000	14	17.419790186988
4300000	14	17.9006534697582
4400000	14	18.3937851145488
4500000	14	18.8771229532702
4600000	14	19.360739019354
4700000	14	19.8486208568999
4800000	14	20.3366387767019
4900000	14	20.8388045479631
5000000	14	21.306881103961
5100000	14	21.7928489102993
5200000	14	22.281287502982
5300000	14	22.7670031768919
5400000	14	23.2519958206834
5500000	14	23.7438797679223
5600000	14	24.2293325688068
5700000	14	24.7108612047799
5800000	14	25.2064500841015
5900000	14	25.6928953796988
6000000	14	26.1837293252158
6100000	14	26.660478307794
6200000	14	27.1480732084705
6300000	14	27.635153272198
6400000	14	28.1272152609429
6500000	14	28.3478841404147
6600000	14	28.535928462473
6700000	14	28.7442561364876
6800000	14	28.8983137244068
6900000	14	29.1082075963436
7000000	14	29.3282849662803
7100000	14	29.5197973860059
7200000	14	29.7656680395062
7300000	14	29.9366043971704
7400000	14	30.1438599654348
7500000	14	30.3529833468878
7600000	14	30.5604332220423
7700000	14	30.7677755781636
7800000	14	31.251551927394
7900000	14	31.5546490104217
8000000	14	31.7452187251735
8100000	14	32.0566859269636
8300000	14	32.4745889429033
8400000	14	32.5615933071688
8500000	14	32.6651929135471
8600000	14	32.7749519598865
8700000	14	32.9014505737286
8800000	14	33.0649225435213
8900000	14	33.2316281995361
9000000	14	33.3905690907102
9100000	14	33.5091366728802
9200000	14	33.6288714126078
9300000	14	33.7637528559033
9400000	14	33.8218190378199
