pos	chr	cM
100000	7	0.0961097371076934
200000	7	0.119010722817077
300000	7	0.147816441570605
400000	7	0.226586713706744
500000	7	0.270697074079329
600000	7	0.325852053423967
700000	7	0.689978217840421
800000	7	0.743112167282427
900000	7	0.794670776291875
1000000	7	0.857466541226178
1100000	7	0.922221154597872
1200000	7	1.00758712233828
1300000	7	1.13237664954342
1400000	7	1.27355188343131
1500000	7	1.37581121204641
1600000	7	1.44316897639142
1700000	7	1.50860544098557
1800000	7	1.56003211657837
1900000	7	1.65549392875652
2000000	7	1.7662026504001
2100000	7	1.83310401107578
2200000	7	1.89997223997014
2300000	7	1.99757204797167
2400000	7	2.42754207586355
2500000	7	2.93270327408209
2600000	7	3.17949812376071
2700000	7	3.34938939381194
2800000	7	3.85354984533258
2900000	7	4.05327919599689
3000000	7	4.13140026376365
3100000	7	4.35700444988605
3200000	7	4.46304101925035
3300000	7	4.68028811144499
3400000	7	4.71438830103516
3500000	7	4.77052933407278
3600000	7	5.4697802175918
3700000	7	5.63406702088839
3800000	7	5.78001114016971
3900000	7	5.88897650077714
4000000	7	5.92899102796875
4100000	7	5.9514854779166
4200000	7	6.01583016727671
4300000	7	6.11252685506022
4400000	7	6.26197538744897
4500000	7	6.32365055722965
4600000	7	6.39022701971297
4700000	7	6.45296432104315
4800000	7	6.51631375959783
4900000	7	6.58038731719289
5000000	7	6.64920429412018
5100000	7	6.72031498933193
5200000	7	6.8605676832164
5300000	7	6.90622151264494
5400000	7	6.9552193490895
5500000	7	6.99529958000125
5600000	7	7.0331627285175
5700000	7	7.08302134998019
5800000	7	7.12688057818499
5900000	7	7.15773235357662
6000000	7	7.18933898562824
6100000	7	7.22200742580763
6200000	7	7.25456947593982
6300000	7	7.30997584828
6400000	7	7.35588088397313
6500000	7	7.39134882850195
6600000	7	7.42382784157547
6700000	7	7.45572735569426
6800000	7	7.53316002672897
6900000	7	7.56765357441086
7000000	7	7.6056584245096
7100000	7	7.67512619412877
7200000	7	7.73568239380557
7300000	7	7.7925886070739
7400000	7	7.85479824877589
7500000	7	7.90324732300948
7600000	7	7.94558192306609
7700000	7	7.97745164110267
7800000	7	7.99544171448752
7900000	7	8.03118590042455
8000000	7	8.04799431599972
8100000	7	8.06744916448221
8200000	7	8.07690374464491
8300000	7	8.09113330213778
8400000	7	8.12132539579027
8500000	7	8.13814682192332
8600000	7	8.15477808249322
8800000	7	8.17551248864685
8900000	7	8.20147823872236
9000000	7	8.22548816595075
9100000	7	8.25117267474793
9200000	7	8.26679947665619
9300000	7	8.28158742386455
9400000	7	8.35901052864576
9500000	7	8.37932615595704
9600000	7	8.4196151455329
9700000	7	8.43207328744504
9800000	7	8.4388107170382
9900000	7	8.44601426597399
10000000	7	8.44712682947789
10100000	7	8.45362016376399
10200000	7	8.45451316109744
10300000	7	8.4751749777833
10400000	7	8.47756672228499
10500000	7	8.48842374800326
10600000	7	8.56153402416588
10700000	7	8.58271895914582
10800000	7	8.58756961348572
11000000	7	8.59195617052579
11100000	7	8.60140519465443
11200000	7	8.62066964634971
11300000	7	8.64079219105442
11400000	7	8.66945017123365
11500000	7	8.68418873376916
11600000	7	8.72136006892582
11700000	7	8.74262830780635
11800000	7	8.75733123462576
11900000	7	8.82473139933382
12000000	7	8.90529464916209
12100000	7	8.94676506030203
12200000	7	8.96727963612923
12300000	7	8.98119021628399
12400000	7	8.9935954117968
12500000	7	9.01161536219228
12700000	7	9.04349362570986
12800000	7	9.08947836848475
12900000	7	9.10130868701341
13000000	7	9.1030739950673
13100000	7	9.10561104129853
13200000	7	9.10771678498466
13300000	7	9.11145232966999
13400000	7	9.11527741412377
13500000	7	9.11692418428359
13600000	7	9.11784539060294
13700000	7	9.12040928148129
13800000	7	9.12126546426462
13900000	7	9.13073114178122
14000000	7	9.13925903789139
14100000	7	9.14826079777391
14200000	7	9.16898181482784
14300000	7	9.1764902886342
14400000	7	9.19561382701086
14500000	7	9.23912245938767
14600000	7	9.31251977074321
14700000	7	9.3452856357821
14800000	7	9.55642345803458
14900000	7	9.60861658354681
15000000	7	9.63415130615211
15100000	7	9.67239433484932
15200000	7	9.70107311123944
15300000	7	9.7104426797133
15400000	7	9.71311408680516
15500000	7	9.73031715929734
15600000	7	9.78334344725173
15700000	7	9.81261007358076
15800000	7	9.87084594452794
15900000	7	9.89848096321538
16000000	7	9.92924988664437
16100000	7	9.95111631322328
16200000	7	9.98997089676396
16300000	7	10.0224704073839
16400000	7	10.0616408592332
16500000	7	10.1040983770115
16600000	7	10.1846653425405
16700000	7	10.2615839350911
16800000	7	10.309073344312
16900000	7	10.3506144145491
17000000	7	10.4258407967395
17100000	7	10.4850309267274
17200000	7	10.5497515256374
17300000	7	10.5920930761377
17400000	7	10.6377243547383
17500000	7	10.7620771800828
17600000	7	10.8505633566261
17700000	7	10.932533211182
17800000	7	11.013759670493
17900000	7	11.0798322227458
18000000	7	11.151803828222
18100000	7	11.2507507682526
18200000	7	11.3517664028085
18300000	7	11.4707034494631
18400000	7	11.5274786493646
18500000	7	11.6075805141631
18600000	7	11.7543561369706
18700000	7	11.8653380096777
18800000	7	11.9678668391107
18900000	7	12.0781197907907
19000000	7	12.1391900003435
19100000	7	12.2022930324598
19200000	7	12.2730681027261
19300000	7	12.3561969861381
19400000	7	12.3677274156346
19500000	7	12.5209779510017
19600000	7	12.563553001258
19700000	7	12.6199775251623
19800000	7	12.6659243856691
19900000	7	12.7208257325897
20000000	7	12.7905759565377
20100000	7	12.8766582150992
20200000	7	12.9736635127993
20300000	7	13.0561255097405
20400000	7	13.1499244830875
20500000	7	13.2374232364607
20600000	7	13.3271808685487
20700000	7	13.4173091823623
20800000	7	13.5073037726996
20900000	7	13.6023064055853
21000000	7	13.6874619764158
21100000	7	13.7787568740399
21200000	7	13.8688725015932
21300000	7	13.9616054058083
21400000	7	14.0511652702581
21500000	7	14.1393468927068
21600000	7	14.3118498496948
21700000	7	14.4482353479093
21800000	7	14.7050175568898
21900000	7	14.8657965137519
22000000	7	15.0153792094098
22100000	7	15.1632634709847
22200000	7	15.3095491668372
22300000	7	15.4884631743994
22400000	7	15.6301386306691
22500000	7	15.7323592012257
22600000	7	15.8135830609008
22700000	7	15.9793810377908
22800000	7	16.3046239158772
22900000	7	16.6784976574932
23000000	7	16.9382252158126
23100000	7	17.2572220925823
23200000	7	17.5958809067222
23300000	7	17.9344641964836
23400000	7	18.2735386138719
23500000	7	18.6198528041905
23600000	7	18.9637646283562
23700000	7	19.2942946572858
23800000	7	19.628366563811
23900000	7	19.9731392332532
24000000	7	20.3053723691524
24100000	7	20.6458027088797
24200000	7	20.9683974296877
24300000	7	21.2804464535037
24400000	7	21.5899591398836
24500000	7	21.9326746391015
