pos	chr	cM
100000	3	0.198213187471721
200000	3	0.450990811189389
300000	3	0.585955279862195
400000	3	0.932526578750664
500000	3	1.43241493236073
600000	3	1.98749562501778
700000	3	2.5463396687775
800000	3	3.09036191777904
900000	3	3.64172696259932
1000000	3	4.19686941051425
1100000	3	4.75123776146639
1200000	3	5.3058417205181
1300000	3	5.85660104240796
1400000	3	6.40968771058223
1500000	3	6.96275452477854
1600000	3	7.51523603298922
1700000	3	8.08116632113706
1800000	3	8.62778317538483
1900000	3	9.17454344489272
2000000	3	9.72706637127453
2100000	3	10.2839425584999
2200000	3	10.8323347524121
2300000	3	11.3833124914626
2400000	3	11.6186916165562
2500000	3	12.0040349338512
2600000	3	12.5873170388778
2700000	3	13.1842357375837
2800000	3	13.8139210591696
2900000	3	14.4334731899368
3000000	3	14.9977574463134
3100000	3	15.5954820734431
3200000	3	16.2041985971995
3300000	3	16.8114149518166
3400000	3	17.4177098255756
3500000	3	18.0223313010241
3600000	3	18.6159764016868
3700000	3	19.2202429623368
3800000	3	19.8312548774212
3900000	3	20.4450011216114
4000000	3	21.0376401190329
4100000	3	21.6494521411125
4200000	3	22.2509289834318
4300000	3	22.8476626890624
4400000	3	23.2468703102547
4500000	3	23.5900735040333
4600000	3	23.9289614633687
4700000	3	24.2696669716313
4800000	3	24.6294721931361
4900000	3	24.8508104235623
5000000	3	25.0257039490491
5100000	3	25.1959435344618
5200000	3	25.3770817985408
5300000	3	25.5440005236278
5400000	3	25.7202106873946
5500000	3	25.8993815192886
5600000	3	26.0771019225895
5700000	3	26.2381985308335
5800000	3	26.388682945504
5900000	3	26.5387990984968
6000000	3	26.6838243794498
6100000	3	26.8343724219018
6200000	3	26.9861504253281
6300000	3	27.1593581482238
6400000	3	27.2706889687669
6500000	3	27.3849097851534
6600000	3	27.4766830431528
6700000	3	27.6416651181997
6800000	3	27.8390204849268
6900000	3	28.0319169747619
7000000	3	28.2186343508137
7100000	3	28.3391332868163
7200000	3	28.4193208801306
7300000	3	28.5463393197675
7400000	3	28.6717950579576
7500000	3	28.7674036842566
7600000	3	28.7957753001207
7700000	3	28.8448999997297
7800000	3	28.8927151679929
7900000	3	28.9382030090542
8000000	3	29.0208090704297
8100000	3	29.0805034762505
8200000	3	29.1648541260374
8300000	3	29.2275979686501
8400000	3	29.2914254207357
8500000	3	29.3503007242193
8600000	3	29.4112063900457
8700000	3	29.4717759678423
8800000	3	29.5333821221782
8900000	3	29.5931496421101
9000000	3	29.6580719645173
9100000	3	29.7155397883476
9200000	3	29.7504213042137
9300000	3	29.7799739181317
9400000	3	29.8308098917366
9500000	3	29.8747261820136
9600000	3	29.9025883223288
9700000	3	29.9183692792781
9800000	3	29.9496786955683
9900000	3	29.9673668916814
10000000	3	29.9812252050009
10100000	3	30.0271543886547
10200000	3	30.0415113107078
10300000	3	30.0664741771722
10400000	3	30.0886286152638
10500000	3	30.1172459352577
10600000	3	30.1341144836369
10700000	3	30.1413412793408
10800000	3	30.1465904602745
10900000	3	30.2713012059796
11200000	3	30.2964712631042
11400000	3	30.2971941992861
11500000	3	30.3003198390896
11600000	3	30.42306798737
11700000	3	30.6172575539046
12500000	3	30.6403535514286
12600000	3	30.78641678487
12700000	3	30.7905612847518
12800000	3	30.7927724722854
12900000	3	30.8953743154041
13000000	3	30.9011986497661
13100000	3	31.2237129149756
13200000	3	31.2634058607068
13500000	3	31.4383474075956
13900000	3	31.5827684202012
14000000	3	31.6732843802108
14300000	3	31.9371677121706
14500000	3	32.2249331118517
15800000	3	32.2297090768227
15900000	3	32.2330311386916
16000000	3	32.2429298688031
16100000	3	32.2489410046759
16200000	3	32.2755458978397
16300000	3	32.284183821968
16400000	3	32.4243611815286
16500000	3	32.4550235624986
16600000	3	32.4693316441187
16700000	3	32.4796004104992
16800000	3	32.511358101046
16900000	3	32.5405191103254
17000000	3	32.5929664335459
17100000	3	32.6168315638721
17200000	3	32.6352455425412
17300000	3	32.6824159664525
17400000	3	32.7358656564361
17500000	3	32.8177424399357
17600000	3	32.8499847779556
17700000	3	32.8585670865345
17800000	3	32.9336243378431
17900000	3	32.9986234533762
18000000	3	33.0149361752708
18100000	3	33.0605058709748
18200000	3	33.0714282920363
18300000	3	33.1230868453679
18400000	3	33.1465138868309
18500000	3	33.1741879692932
18600000	3	33.1834779675757
18700000	3	33.2001811693274
18800000	3	33.2169684736287
18900000	3	33.3263731013594
19000000	3	33.3358015787529
19100000	3	33.3424474103295
19200000	3	33.35314813681
19300000	3	33.3540143499226
19400000	3	33.3730906449545
19500000	3	33.3757031427959
19600000	3	33.3765218046537
19700000	3	33.3782614175991
19800000	3	33.3808991495034
19900000	3	33.4135502564575
20000000	3	33.5320970943883
20100000	3	33.568312739607
20200000	3	33.5972573113268
20300000	3	33.6281045994653
20400000	3	33.6727707627852
20500000	3	33.7206476997721
20600000	3	33.760309097182
20700000	3	33.8031596882236
20800000	3	33.8470015859407
20900000	3	33.9375625022865
21000000	3	33.9997264755977
21100000	3	34.0630814372838
21200000	3	34.1237820617043
21300000	3	34.1739988656229
21400000	3	34.211601922578
21500000	3	34.2442108152287
21600000	3	34.2865169253172
21700000	3	34.3224512407157
21800000	3	34.3520909346139
21900000	3	34.408425414546
22000000	3	34.4550453772237
22100000	3	34.4983252079351
22200000	3	34.5671869243702
22300000	3	34.6456424373909
