pos	chr	cM
100000	22	0.218292470887989
200000	22	0.405870533797995
300000	22	0.605375626155533
400000	22	0.863329646879588
500000	22	1.31059969435227
600000	22	1.75537785816433
700000	22	2.17795232211127
800000	22	2.65419539672865
900000	22	3.24214985336408
1000000	22	3.79771249381156
1100000	22	4.10444728154136
1200000	22	4.52287550453349
1300000	22	4.94511426601534
1400000	22	5.36643461979434
1500000	22	5.7842008504669
1600000	22	6.2063670170832
1700000	22	6.63155387377522
1800000	22	7.05053707857878
1900000	22	7.47500343116265
2000000	22	7.89244428249351
2100000	22	8.31559645948589
2200000	22	8.73197639342128
2300000	22	9.16649845762606
2400000	22	9.57821910513629
2500000	22	10.0003046345956
2600000	22	10.3879282322202
2700000	22	10.670328689561
2800000	22	10.9782310733136
2900000	22	11.3207554265581
3000000	22	11.6547949852345
3100000	22	11.9939414354033
3200000	22	12.344413374142
3300000	22	12.6783403788515
3400000	22	13.0099048144111
3500000	22	13.3685043338606
3600000	22	13.6851268293584
3700000	22	14.0333421791277
3800000	22	14.364159597631
3900000	22	14.6987526069698
4000000	22	15.0368808733104
4100000	22	15.3866305549664
4200000	22	15.7128561697712
4300000	22	16.0594327330833
4400000	22	16.3960716177759
4500000	22	16.754043623522
4600000	22	17.0514527512648
4700000	22	17.3462879992127
4800000	22	17.5772581187614
4900000	22	17.7937010804768
5000000	22	17.9363125947061
5100000	22	18.0684324562142
5200000	22	18.1941533230564
5300000	22	18.2598965252634
5400000	22	18.3201323060311
5500000	22	18.3853853827907
5600000	22	18.4336952596572
5700000	22	18.4701952766465
5800000	22	18.5495264201267
5900000	22	18.6313779953516
6000000	22	18.7028961263103
6100000	22	18.7528486696661
6200000	22	18.7801611371098
6300000	22	18.8069447425502
6400000	22	18.8296625088496
6500000	22	18.8590621422284
6600000	22	18.8804951085793
6700000	22	18.9081785971262
6800000	22	18.9568131007502
7700000	22	19.2986337701069
8000000	22	19.6168154915889
8100000	22	19.7327625988197
8800000	22	19.7357633422163
8900000	22	19.7439653880761
9000000	22	19.765348826435
9100000	22	19.7785272267311
9200000	22	19.7924687233911
9300000	22	19.797026290213
9400000	22	19.805343725633
9500000	22	19.8498427523727
9600000	22	19.8610812282178
9700000	22	19.8758208889745
9800000	22	19.8927377260013
9900000	22	19.9145877410375
10000000	22	19.9271194771882
10100000	22	19.9373612879168
10200000	22	19.9430218359391
