pos	chr	cM
100000	12	0.962125610277294
200000	12	0.972039773970377
300000	12	1.02904816679665
400000	12	1.08525413862834
500000	12	1.14900089471716
600000	12	1.19268637146732
700000	12	1.33891402639848
800000	12	1.50049981144621
900000	12	1.71382467835026
1000000	12	1.86491152170519
1100000	12	1.95785038339272
1200000	12	2.13586670181765
1300000	12	2.36728021924115
1400000	12	2.92252380189681
1500000	12	3.33180773456125
1600000	12	3.43430702008071
1700000	12	3.58017046302349
1800000	12	3.73274392269908
1900000	12	3.90051451681543
2000000	12	3.9885286641668
2100000	12	3.99806360796545
2200000	12	4.01070102020943
2300000	12	4.07136606846592
2400000	12	4.13799069561694
2500000	12	4.24519334041477
2600000	12	4.3531725798675
2700000	12	4.58289228164847
2800000	12	4.75287320751865
2900000	12	4.8965866986776
3000000	12	5.00041197338728
3100000	12	5.48884217422248
3200000	12	5.78982023833467
3300000	12	5.965148546877
3400000	12	6.27524586608958
3500000	12	6.42860525107629
3600000	12	6.5174942768041
3700000	12	6.60580548319345
3800000	12	6.6949747892873
3900000	12	6.7757371396444
4000000	12	6.86338816219199
4100000	12	6.97837718600556
4200000	12	7.11674499659906
4300000	12	7.44045797588566
4400000	12	7.66175695804657
4500000	12	7.82034952402809
4600000	12	7.92187490210415
4700000	12	7.99139038991547
4800000	12	8.06528413307171
4900000	12	8.20062549511
5000000	12	8.30031047922713
5100000	12	8.3838867939059
5200000	12	8.51909106677311
5300000	12	8.69279552318245
5400000	12	8.90659601135329
5500000	12	9.14936600468272
5600000	12	9.23775761417584
5700000	12	9.39267036890906
5800000	12	9.53121036011801
5900000	12	9.6782691694733
6000000	12	9.74912561718646
6100000	12	9.84416014737045
6200000	12	9.93915875190589
6300000	12	10.2290247755309
6400000	12	10.2611871581243
6500000	12	10.3527155508912
6600000	12	10.4180594593353
6700000	12	10.5871392964059
6800000	12	10.7383832881918
6900000	12	11.0936335715617
7000000	12	11.3271950132353
7100000	12	11.7097183914452
7200000	12	11.7970352882238
7300000	12	11.8580765254652
7400000	12	11.9008555938346
7500000	12	11.992274865315
7700000	12	12.079681450016
7800000	12	12.1706619255367
7900000	12	12.2584479060045
8000000	12	12.331834352608
8200000	12	12.4118819498369
8300000	12	12.4941290082362
8400000	12	12.5685932009886
8500000	12	12.6526100781199
8600000	12	12.7333149062633
8700000	12	12.7994847539473
8800000	12	12.8693990430179
8900000	12	12.9519229527088
9000000	12	13.0380304617439
9100000	12	13.1068685353671
9300000	12	13.1626752803885
9400000	12	13.2153052367534
9500000	12	13.3036667577936
9600000	12	13.3867843758389
9700000	12	13.4474268358081
9800000	12	13.4817669128639
9900000	12	13.5782382975843
10100000	12	13.6408049515461
10300000	12	13.7569094779392
10400000	12	13.8875042001666
10500000	12	14.2190201319402
10600000	12	14.3469233147953
10700000	12	14.3941271204827
10800000	12	14.4383953158457
10900000	12	14.4749508171853
11000000	12	14.5143315367368
11100000	12	14.5509017279361
11200000	12	14.5786843225409
11300000	12	14.6176702384094
11400000	12	14.6755151474853
11500000	12	14.7553834576309
11600000	12	14.8320274132642
11700000	12	15.0202709462793
11800000	12	15.1485257081252
11900000	12	15.1934053000787
12000000	12	15.2912383843374
12100000	12	15.3623766066035
12200000	12	15.5144687888361
12300000	12	15.5473120351831
12400000	12	15.6129199384632
12500000	12	15.6812726717097
12600000	12	15.811669933342
