pos	chr	cM
100000	4	1.20394130038878
200000	4	2.42363907114528
300000	4	3.64161573109972
400000	4	4.88185824679391
500000	4	6.08613865378249
600000	4	7.36840699671381
700000	4	8.4992263468085
800000	4	9.72420717186473
900000	4	10.9401767282673
1000000	4	12.2833374569175
1100000	4	13.3605608179131
1200000	4	13.8644058411683
1300000	4	14.1868040154488
1400000	4	14.5211620903705
1500000	4	14.8762117959544
1600000	4	15.3437752185272
1700000	4	16.14314905015
1800000	4	16.9662794883147
1900000	4	17.7954254666756
2000000	4	18.6168144181646
2100000	4	19.4784682098025
2200000	4	20.2920849688081
2300000	4	21.1341570232411
2400000	4	21.9732333694749
2500000	4	22.8181066817569
2600000	4	23.6533867242967
2700000	4	24.5132764259746
2800000	4	25.3224175818637
2900000	4	26.1623831926877
3000000	4	26.9983766060763
3100000	4	27.8326808008394
3200000	4	28.6776903882765
3300000	4	29.5406667076557
3400000	4	30.3555382579378
3500000	4	31.1857644587215
3600000	4	32.0045330796217
3700000	4	32.7569324809677
3800000	4	33.0357415933634
3900000	4	33.2484065495587
4000000	4	33.5827955236218
4100000	4	34.1103970785017
4200000	4	34.6102523236239
4300000	4	35.0550970885939
4400000	4	35.2322394558912
4500000	4	35.4057096853543
4600000	4	35.6080995755016
4700000	4	35.7788513053968
4800000	4	36.134211974169
4900000	4	36.568166184701
5000000	4	37.0139080958567
5100000	4	37.4399706835773
5200000	4	37.8808704621099
5300000	4	38.314194825988
5400000	4	38.7482529736649
5500000	4	39.1482371301648
5600000	4	39.5333223185927
5700000	4	39.9081305955632
5800000	4	40.2937992073598
5900000	4	40.6153684269267
6000000	4	40.9485119661074
6100000	4	41.2950900285867
6200000	4	41.6148744273042
6300000	4	41.9489030318895
6400000	4	42.288064611972
6500000	4	42.6117002078993
6600000	4	42.9599701198976
6700000	4	43.2928596017735
6800000	4	43.6070042154725
6900000	4	43.8437223405536
7000000	4	44.0156753340724
7100000	4	44.147959222383
7200000	4	44.2546798030453
7300000	4	44.3973954429864
7400000	4	44.4968464788067
7500000	4	44.5586555743448
7600000	4	44.6420084510003
7700000	4	44.7356779455363
7800000	4	44.826181642533
7900000	4	44.9229099905316
8000000	4	45.0198516907198
8100000	4	45.1177472403952
8200000	4	45.2172125101016
8300000	4	45.2835205764254
8400000	4	45.342838840804
8500000	4	45.4273655993044
8600000	4	45.5126366204561
8700000	4	45.6663787254187
8800000	4	45.7960723808206
8900000	4	45.967586010329
9000000	4	46.1016681475565
9100000	4	46.1850005133346
9200000	4	46.2340441299783
9300000	4	46.2695723060942
9400000	4	46.2959994947792
9500000	4	46.32906186017
9600000	4	46.3446191266145
9700000	4	46.3608251967465
9800000	4	46.3697060883693
9900000	4	46.4106622529926
10000000	4	46.4673548692663
10100000	4	46.4899338244049
10200000	4	46.5269006685782
10300000	4	46.5723786900458
10400000	4	46.5818887635469
10500000	4	46.6288413942938
10600000	4	46.6373939235138
10700000	4	46.7700860834377
10800000	4	46.8346060219291
10900000	4	46.8483910810584
11000000	4	46.8505872460438
11100000	4	46.8540889610035
11200000	4	46.8565099622211
11300000	4	46.8617918589736
11400000	4	46.8623853435697
11500000	4	46.8662326877419
11600000	4	46.8694192803089
11700000	4	46.8731461419486
11800000	4	46.9276271053285
11900000	4	46.9310619757204
12000000	4	46.933702110213
12100000	4	46.9793224270445
12200000	4	47.0737423478534
12300000	4	47.1167742175576
12400000	4	47.1651518847184
12500000	4	47.2097262938812
12600000	4	47.2448340227331
12700000	4	47.278138512953
12800000	4	47.326984226863
12900000	4	47.3643890311137
13000000	4	47.3837897935854
13100000	4	47.4043907219909
13200000	4	47.4332103887742
13300000	4	47.4546401300092
13400000	4	47.4734961977893
13500000	4	47.4928524441537
13600000	4	47.5785939794299
13700000	4	47.6310234126691
13800000	4	47.6631008864771
13900000	4	47.6889416284257
14000000	4	47.7145574307868
14100000	4	47.7345012418359
14200000	4	47.7547503053184
14300000	4	47.7634461710221
14400000	4	47.7868269549608
14500000	4	47.8012185796882
14600000	4	47.8585842931575
14700000	4	47.8948439877441
14800000	4	47.9343458868543
14900000	4	47.9712081311713
15000000	4	48.0064590118895
15100000	4	48.0264455359111
15200000	4	48.0607034956808
15300000	4	48.0801117657735
15400000	4	48.0981417277577
15500000	4	48.1086359289918
15600000	4	48.1272834063349
15700000	4	48.1375177825571
15800000	4	48.1881669617619
15900000	4	48.2116781111116
16000000	4	48.3440301194172
16100000	4	48.4313335384616
16200000	4	48.4389356013177
16300000	4	48.4765511813708
16400000	4	48.488648797565
16500000	4	48.5025418499176
16600000	4	48.5105898821881
16700000	4	48.5310330558356
16800000	4	48.5415508088976
16900000	4	48.5519860989134
17000000	4	48.5995427512844
17500000	4	48.623392574396
17600000	4	48.6850479050523
17900000	4	48.7098010511964
18000000	4	48.8021645727817
18100000	4	48.8203874610861
18200000	4	48.8306834474571
18400000	4	49.132219535482
18600000	4	49.1434518009628
18700000	4	49.1576485382211
18800000	4	49.2619534137768
18900000	4	49.2743516148336
19000000	4	49.2871146994353
19100000	4	49.3031529543466
19200000	4	49.3170257399906
19300000	4	49.3318078950205
19400000	4	49.3526144401087
19500000	4	49.3820921489407
19600000	4	49.4128296188119
19700000	4	49.4462180884632
19800000	4	49.4951944244904
20000000	4	49.5214010302527
20100000	4	49.5418184774859
20200000	4	49.6034604617191
20300000	4	49.6199433145246
20400000	4	49.6450536811778
20500000	4	49.7037702731981
20600000	4	49.719501567793
20700000	4	49.7399485525856
20800000	4	49.7548102717482
20900000	4	49.8231202244052
21000000	4	49.868834416619
21100000	4	49.8966452150278
21200000	4	49.9135728085291
