pos	chr	cM
100000	19	0.257578857596124
200000	19	0.521569633073156
300000	19	0.749269718503829
400000	19	0.979346334715618
500000	19	1.29106534996891
600000	19	2.07367285935441
700000	19	2.84554414916955
800000	19	3.61437233276874
900000	19	4.39127040964247
1000000	19	5.17627386715291
1100000	19	5.48691433521026
1200000	19	5.63116460254428
1300000	19	5.76878981034641
1400000	19	5.85877167494792
1500000	19	5.99332651338739
1600000	19	6.11950863612861
1700000	19	6.52838053888977
1800000	19	7.0128212284344
1900000	19	7.50193076164205
2000000	19	8.06610294753741
2100000	19	8.48617495460564
2200000	19	9.03969589259857
2300000	19	9.57521803983575
2400000	19	10.1146407845784
2500000	19	10.6585684413542
2600000	19	11.2028211297508
2700000	19	11.7455888799982
2800000	19	12.2908088429062
2900000	19	12.8351596046558
3000000	19	13.3765964221287
3100000	19	13.9615511452121
3200000	19	14.4841960359637
3300000	19	15.0435966632422
3400000	19	15.5580076859838
3500000	19	16.1047986153235
3600000	19	16.6629497797697
3700000	19	17.2008728899809
3800000	19	17.7595816308145
3900000	19	18.2998619896818
4000000	19	18.8500499546986
4100000	19	19.3933976717533
4200000	19	19.9451637813418
4300000	19	20.4915131240405
4400000	19	21.0434731768369
4500000	19	21.5921619775319
4600000	19	22.1353458435821
4700000	19	22.7060099331076
4800000	19	23.2368040521882
4900000	19	23.7766357781735
5000000	19	24.3237631872072
5100000	19	24.8701737253453
5200000	19	25.4280109295706
5300000	19	25.9664314476765
5400000	19	26.5168400488732
5500000	19	27.0785273451482
5600000	19	27.6262891550639
5700000	19	28.1790152559473
5800000	19	28.7272124724329
5900000	19	29.2808005113355
6000000	19	29.8264038401019
6100000	19	30.3889992839391
6200000	19	30.9213341174199
6300000	19	31.471867559876
6400000	19	31.6730584805739
6500000	19	31.7850622600611
6600000	19	32.2331999354617
6700000	19	32.6861647070685
6800000	19	33.1430804830943
6900000	19	33.592208427906
7000000	19	33.8857398940432
7100000	19	34.1060860227359
7200000	19	34.2700287512578
7300000	19	34.3901675881798
7400000	19	34.6403547131782
7500000	19	35.0053275411182
7600000	19	35.3603473541395
7700000	19	35.5641278506243
7800000	19	35.8027752195643
7900000	19	36.0513598922142
8000000	19	36.3095892015292
8100000	19	36.4632354820483
8200000	19	36.8407563557158
8300000	19	36.9620046980492
8400000	19	37.0407423423741
8500000	19	37.1738310729709
8600000	19	37.3061725967478
8700000	19	37.4439906251145
8800000	19	37.6440451382771
8900000	19	37.8482065303205
9000000	19	38.0502792982491
9100000	19	38.2550782081642
9200000	19	38.4589459753011
9300000	19	38.6247411793196
