pos	chr	cM
100000	26	0.504549470164298
200000	26	0.938809861376607
300000	26	1.3274285262007
400000	26	1.58286267358626
500000	26	1.83323018298978
600000	26	2.54276259849924
700000	26	3.16061726704867
800000	26	3.84398302442769
900000	26	4.67221611427127
1000000	26	5.64674974123851
1100000	26	6.67532704124267
1200000	26	7.10342887333227
1300000	26	7.29580290458064
1400000	26	7.48701812085564
1500000	26	7.97615730647675
1600000	26	8.29573965395904
1700000	26	8.64878208865224
1800000	26	8.73739032131635
1900000	26	8.95435715264834
2000000	26	9.21012081273173
2100000	26	9.78578526844582
2200000	26	10.3862601299567
2300000	26	10.747151799515
2400000	26	11.4016417437141
2500000	26	12.0665861255909
2600000	26	12.7368252694608
2700000	26	13.4161726142189
2800000	26	13.9337445326209
2900000	26	14.367317832622
3000000	26	14.558032199943
3100000	26	14.8312711356287
3200000	26	15.164291762808
3300000	26	15.5820325804218
3400000	26	16.0346584181076
3500000	26	16.4813291360246
3600000	26	17.2317632455607
3800000	26	17.7571632068484
4000000	26	18.1855700309028
4100000	26	18.6053430172125
4200000	26	19.3399979167439
4300000	26	20.2168719680713
4400000	26	21.09047747456
4500000	26	21.9742201184135
4600000	26	22.8639461460612
4700000	26	23.7207130010339
4800000	26	24.5879026841284
4900000	26	25.4705268067047
5000000	26	26.1376695049383
5100000	26	26.6119767006546
5200000	26	27.0956244800665
5300000	26	27.5949787603364
5400000	26	28.0699236374409
5500000	26	28.5574796664793
5600000	26	29.0511384357892
5700000	26	29.5681263600292
5800000	26	30.0479728674205
5900000	26	30.5472824291383
6000000	26	31.039468138058
6100000	26	31.5369269972674
6200000	26	32.0553756582369
6300000	26	32.710644431181
6400000	26	33.3315675894237
6500000	26	33.9450039839067
6600000	26	34.5752318088708
6700000	26	35.2065868240618
6800000	26	35.8333718133907
6900000	26	36.4641571714748
7000000	26	36.7866571576754
7100000	26	37.070675108989
7200000	26	37.413034635172
7300000	26	38.076398049315
7400000	26	38.5887515240096
7500000	26	38.9217572699565
7600000	26	39.2603277703014
7700000	26	39.5688970158662
7800000	26	39.8754771262291
7900000	26	40.2564150681525
8000000	26	40.6377217274445
8100000	26	40.9272465928576
8200000	26	41.288826656785
8300000	26	41.5868211398401
8400000	26	41.8795031256068
8500000	26	42.367746898747
8600000	26	42.5385091847924
8700000	26	42.7345177409513
8800000	26	43.0999197439797
8900000	26	43.4654651838741
9000000	26	43.8226887100249
9100000	26	44.1077654531318
9200000	26	44.556296047701
9300000	26	45.02260611773
9400000	26	45.4911546032017
9500000	26	45.9497291368645
9600000	26	46.4099833139317
9700000	26	46.8420923057051
9800000	26	47.3287923225199
9900000	26	47.6329626389675
10000000	26	48.0204431266764
10100000	26	48.4593244333452
10200000	26	48.8352812342307
10300000	26	49.2130145175323
10400000	26	49.6953635953117
10500000	26	50.1928160970432
10600000	26	50.6733689949011
10700000	26	50.9864097426854
10800000	26	51.2824920284056
10900000	26	51.5327748896472
11000000	26	51.8032169070732
11100000	26	52.184233932703
11200000	26	52.5771252160463
11300000	26	53.3111213506794
11400000	26	54.1008557577801
11500000	26	54.8970606612429
11600000	26	55.3788828676625
11700000	26	55.7908283913184
11800000	26	56.1758852730779
11900000	26	56.4384915034036
12000000	26	56.9378130092613
12100000	26	57.1425988335644
12200000	26	57.3374756756272
12300000	26	57.4424150393754
12400000	26	57.544
